Date Live,Game ID,Grid Key,Answer Key,QA Link,Name,DB status,TS Difficulty Rating,Size,Dupe?,QA?,Notes,Win Rate Overall,New Player Win Rate,India WR,India NPWR
11/13,197,"[8, 9, 8, 8, 8, 6, 8, 8, 8, 8, 8, 9, 9, 8, 6, 6, 6, 8, 3, 8, 8, 9, 8, 8, 8, 8, 8, 8, 3, 8, 8, 8, 8, 4, 4, 8, 3, 3, 3, 8, 1, 1, 8, 4, 4, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 2, 8, 7, 8, 8, 8, 8, 8, 2, 2, 2, 8, 7, 8, 8, 0, 8, 8, 8, 8, 8, 8, 7, 8, 8, 0, 0, 8, 5, 5, 5, 8, 7, 7, 8, 0, 8, 8, 8, 5, 5, 8, 8, 8]","[5, 12, 28, 33, 40, 57, 64, 71, 89, 96]",https://www.linkedin.com/games/queens/?puzzleId=197,"""Subway Stations""",DB Game is good,Easy,10x10,Unique,TRUE,Purple not first/largest color,,,,
11/14,198,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 3, 3, 3, 1, 1, 0, 0, 2, 2, 2, 4, 4, 1, 0, 0, 0, 5, 2, 4, 5, 0, 0, 0, 6, 5, 5, 4, 5, 7, 0, 0, 6, 5, 5, 5, 5, 7, 0, 0, 6, 6, 6, 6, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 10, 21, 27, 33, 44, 54, 56]",https://www.linkedin.com/games/queens/?puzzleId=198,Solution,DB Game is good,Medium,8x8,Duplicate,TRUE,,,,,
11/15,199,"[0, 1, 1, 1, 1, 1, 8, 8, 8, 0, 0, 5, 5, 5, 1, 4, 4, 8, 0, 5, 5, 5, 5, 3, 4, 4, 8, 0, 5, 5, 5, 3, 3, 3, 8, 8, 0, 5, 5, 6, 6, 3, 8, 8, 8, 5, 5, 7, 6, 6, 8, 8, 8, 8, 5, 7, 7, 7, 8, 8, 8, 8, 8, 2, 2, 7, 8, 8, 8, 8, 8, 8, 2, 2, 8, 8, 8, 8, 8, 8, 8]","[5, 16, 21, 33, 36, 49, 56, 71, 73]",https://www.linkedin.com/games/queens/?puzzleId=199,"""Pattern Generator""",DB Game is good,Easy-Medium,9x9,Unique,TRUE,,,,,
11/16,200,"[2, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 2, 8, 8, 8, 8, 8, 8, 8, 8, 2, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8, 2, 8, 8, 8, 10, 10, 10, 8, 4, 4, 8, 2, 2, 2, 8, 10, 6, 10, 8, 8, 4, 8, 5, 5, 5, 8, 10, 6, 10, 4, 4, 4, 8, 5, 8, 8, 8, 10, 6, 10, 4, 9, 9, 9, 5, 8, 1, 1, 10, 10, 10, 4, 9, 7, 9, 5, 8, 1, 8, 3, 3, 4, 4, 9, 7, 9, 5, 8, 1, 8, 8, 3, 3, 4, 9, 7, 9, 8, 8, 8, 8, 8, 3, 4, 4, 9, 9, 9]","[7, 11, 24, 41, 48, 56, 71, 80, 97, 105, 120]",https://www.linkedin.com/games/queens/?puzzleId=200,"""200""",DB Game is good,Medium,11x11,Unique,TRUE,Purple not first/largest color,,,,
11/17,201,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 2, 5, 5, 5, 5, 1, 1, 3, 3, 2, 5, 5, 5, 5, 1, 1, 3, 3, 2, 4, 5, 0, 0, 0, 8, 3, 2, 2, 4, 7, 0, 8, 8, 8, 3, 2, 4, 4, 7, 0, 0, 0, 8, 6, 4, 4, 6, 7, 7, 7, 7, 8, 6, 6, 6, 6]","[2, 13, 25, 32, 44, 46, 57, 63, 78]",https://www.linkedin.com/games/queens/?puzzleId=201,"""Hexomonioes""",DB Game is good,Medium,9x9,Unique,TRUE,Purple not first/largest color,,,,
11/18,202,"[0, 0, 0, 1, 1, 2, 2, 0, 3, 0, 1, 1, 1, 2, 0, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 5, 6, 1, 1, 1, 4, 5, 5, 6, 6, 1, 1, 5, 5, 5]","[2, 13, 15, 24, 33, 35, 46]",https://www.linkedin.com/games/queens/?puzzleId=202,"""Divisions""",DB Game is good,Easy,7x7,Unique,TRUE,,,,,
11/19,203,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 3, 1, 4, 0, 0, 2, 3, 3, 1, 4, 4, 0, 3, 3, 3, 1, 5, 4, 0, 0, 3, 1, 1, 5, 5, 5, 6, 1, 1, 1, 5, 5, 5, 6, 1, 1, 1]","[6, 11, 16, 26, 29, 38, 42]",https://www.linkedin.com/games/queens/?puzzleId=203,"""Tree"" ",DB Game is good,Easy-Medium,7x7,Unique,TRUE,,,,,
11/20,204,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 1, 1, 1, 1, 1, 2, 2, 8, 8, 8, 3, 3, 1, 2, 2, 8, 8, 4, 8, 8, 3, 1, 2, 8, 8, 5, 4, 4, 8, 8, 1, 8, 8, 5, 5, 6, 4, 4, 8, 8, 8, 7, 0, 5, 6, 6, 4, 4, 8, 7, 7, 0, 5, 6, 4, 4, 4, 4, 4, 0, 0, 0]","[2, 13, 24, 30, 44, 46, 61, 68, 72]",https://www.linkedin.com/games/queens/?puzzleId=204,"""Removed Top""",DB Game is good,Easy-Medium,9x9,Unique,TRUE,Purple not first/largest color,,,,
11/21,205,"[0, 0, 1, 1, 1, 8, 8, 0, 0, 0, 0, 0, 0, 1, 1, 8, 8, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 4, 4, 3, 3, 3, 0, 0, 6, 0, 0, 4, 4, 4, 5, 5, 0, 6, 0, 0, 7, 7, 5, 5, 2, 6, 6, 0, 0, 0, 7, 7, 2, 2, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 16, 20, 27, 41, 46, 60, 67, 80]",https://www.linkedin.com/games/queens/?puzzleId=205,"""Sisters and Brothers""",DB Game is good,Easy-Medium,9x9,Unique,TRUE,,,,,
11/22,206,"[0, 0, 0, 1, 2, 2, 2, 3, 0, 1, 1, 1, 1, 1, 2, 3, 0, 0, 0, 1, 4, 4, 4, 3, 0, 5, 5, 5, 5, 4, 4, 3, 0, 5, 6, 3, 3, 3, 3, 3, 6, 6, 6, 3, 3, 3, 3, 3, 7, 6, 7, 3, 3, 3, 3, 3, 7, 7, 7, 3, 3, 3, 3, 3]","[5, 11, 22, 28, 32, 42, 55, 57]",https://www.linkedin.com/games/queens/?puzzleId=206,"""Piled Up""",DB Game is good,Medium,8x8,Duplicate,TRUE,,,,,
11/23,207,"[2, 1, 1, 1, 8, 8, 8, 8, 8, 9, 2, 1, 8, 8, 8, 8, 8, 8, 8, 9, 2, 1, 8, 9, 9, 9, 9, 9, 9, 9, 2, 4, 4, 9, 9, 9, 9, 9, 9, 9, 2, 4, 5, 5, 5, 5, 5, 5, 5, 9, 2, 4, 5, 5, 5, 5, 6, 6, 5, 9, 2, 2, 2, 2, 2, 2, 2, 6, 7, 9, 2, 2, 2, 2, 2, 2, 2, 6, 7, 9, 2, 0, 3, 3, 6, 6, 6, 6, 7, 9, 2, 0, 0, 3, 3, 7, 7, 7, 7, 9]","[3, 16, 29, 32, 45, 57, 60, 78, 81, 94]",https://www.linkedin.com/games/queens/?puzzleId=207,"""Save the Queen""",DB Game is good,Medium,10x10,Unique,TRUE,Purple not first/largest color,,,,
11/24,208,"[3, 0, 0, 0, 0, 0, 8, 8, 8, 3, 3, 3, 8, 8, 0, 1, 1, 8, 8, 8, 8, 8, 8, 0, 1, 8, 8, 8, 8, 2, 2, 2, 2, 1, 8, 8, 8, 8, 2, 5, 5, 5, 6, 8, 8, 8, 8, 4, 5, 6, 6, 6, 8, 8, 8, 8, 4, 5, 8, 8, 8, 8, 8, 8, 8, 4, 4, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 7, 7, 7]","[0, 16, 23, 29, 40, 51, 55, 66, 80]",https://www.linkedin.com/games/queens/?puzzleId=208,"""Cornered"" ",DB Game is good,Medium-Hard,9x9,Unique,TRUE,,,,,
11/25,209,"[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 3, 0, 4, 4, 4, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 7, 7, 7, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]","[5, 8, 23, 26, 36, 46, 49, 59]",https://www.linkedin.com/games/queens/?puzzleId=209,"""Parking Lot""",DB Game is good,Very Easy,8x8,Unique,TRUE,,,,,
11/26,210,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 2, 3, 3, 3, 4, 4, 4, 0, 2, 3, 3, 3, 4, 5, 4, 6, 2, 3, 3, 3, 5, 5, 4, 2, 2, 3, 3, 3, 5, 7, 4, 2, 2, 3, 3, 3, 5, 7, 7]","[2, 12, 17, 30, 35, 40, 53, 63]",https://www.linkedin.com/games/queens/?puzzleId=210,3x5 Rectangles,DB Game is good,Easy,8x8,Unique,TRUE,,,,,
11/27,211,"[7, 7, 7, 7, 7, 7, 7, 7, 1, 2, 2, 2, 3, 3, 3, 7, 1, 2, 4, 4, 4, 4, 3, 7, 1, 2, 2, 4, 4, 5, 5, 7, 1, 1, 5, 4, 4, 5, 7, 7, 1, 1, 5, 6, 6, 5, 7, 7, 0, 0, 5, 5, 5, 5, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7]","[7, 10, 22, 28, 33, 43, 53, 56]",https://www.linkedin.com/games/queens/?puzzleId=211,Piston,DB Game is good,Easy-Medium,8x8,Unique,TRUE,,,,,
11/28,212,"[0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 2, 2, 2, 2, 2, 5, 5, 0, 2, 2, 2, 2, 3, 2, 2, 4, 0, 2, 1, 2, 2, 3, 3, 2, 4, 0, 2, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 6, 6, 2, 7, 2, 4, 0, 2, 2, 6, 6, 2, 2, 2, 4, 0, 0, 2, 2, 2, 2, 2, 4, 4, 0, 0, 8, 8, 8, 8, 8, 8, 8]","[1, 12, 23, 29, 44, 51, 58, 63, 79]",https://www.linkedin.com/games/queens/?puzzleId=212,Cookie,DB Game is good,Easy-Medium,9x9,Unique,TRUE,,,,,
11/29,213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 8, 3, 0, 1, 4, 4, 4, 4, 4, 8, 3, 0, 1, 4, 5, 5, 5, 4, 8, 3, 0, 3, 4, 5, 6, 5, 4, 8, 3, 0, 3, 7, 5, 6, 6, 4, 8, 3, 0, 3, 7, 4, 4, 4, 4, 2, 3, 0, 3, 7, 7, 7, 7, 2, 2, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3]","[0, 16, 22, 28, 39, 50, 56, 69, 80]",https://www.linkedin.com/games/queens/?puzzleId=213,"""Spiral"" ",DB Game is good,Medium,9x9,Unique,TRUE,,,,,
11/30,214,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 8, 8, 8, 8, 8, 8, 8, 8, 2, 1, 8, 9, 9, 9, 9, 9, 9, 8, 2, 0, 8, 9, 6, 6, 6, 6, 9, 8, 2, 0, 8, 9, 7, 7, 7, 7, 9, 8, 2, 8, 8, 9, 7, 3, 3, 7, 9, 8, 8, 8, 8, 9, 7, 4, 3, 7, 9, 8, 8, 9, 9, 9, 7, 3, 3, 7, 9, 9, 9, 7, 7, 7, 7, 3, 3, 7, 7, 7, 7]","[8, 11, 27, 39, 43, 50, 66, 74, 82, 95]",https://www.linkedin.com/games/queens/?puzzleId=214,Stargate,DB Game is good,Medium,10x10,Unique,TRUE,,,,,
12/1,215,"[8, 1, 1, 1, 1, 1, 1, 1, 1, 8, 8, 1, 2, 2, 2, 1, 1, 1, 8, 1, 1, 2, 3, 2, 1, 1, 1, 8, 4, 1, 3, 3, 3, 5, 5, 1, 8, 4, 3, 3, 3, 3, 3, 5, 1, 8, 4, 4, 6, 3, 6, 5, 5, 1, 8, 8, 8, 6, 3, 6, 1, 1, 1, 0, 7, 7, 6, 6, 6, 1, 1, 1, 0, 0, 7, 7, 7, 7, 7, 1, 1]","[8, 10, 21, 34, 40, 47, 59, 63, 78]",https://www.linkedin.com/games/queens/?puzzleId=215,Broken Cross,DB Game is good,Medium-Hard,9x9,Unique,TRUE,,,,,
12/2,216,"[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 3, 2, 2, 2, 0, 0, 3, 3, 3, 4, 4, 0, 3, 3, 3, 3, 3, 4, 0, 0, 3, 3, 3, 5, 5, 6, 6, 3, 6, 3, 5, 5, 6, 6, 6, 6, 5, 5, 5]","[3, 12, 15, 27, 30, 35, 46]",https://www.linkedin.com/games/queens/?puzzleId=216,"""Top of the Star""",DB Game is good,Very Easy,7x7,Unique,TRUE,,,,,
12/3,217,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 3, 1, 3, 0, 0, 4, 2, 5, 3, 1, 3, 0, 0, 4, 4, 5, 3, 3, 3, 0, 0, 5, 4, 5, 6, 7, 7, 0, 0, 5, 4, 5, 6, 7, 7, 0, 0, 5, 4, 5, 6, 6, 6, 6, 5, 5, 5, 5]","[4, 14, 17, 29, 32, 42, 55, 59]",https://www.linkedin.com/games/queens/?puzzleId=217,T for Tuesday,DB Game is good,Easy,8x8,Unique,TRUE,,,,,
12/4,218,"[2, 2, 2, 2, 2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 4, 4, 4, 1, 1, 1, 3, 5, 6, 4, 4, 1, 1, 7, 3, 5, 6, 6, 4, 1, 7, 7, 4, 5, 5, 4, 4, 1, 7, 7, 4, 4, 4, 4, 4, 1, 1, 7]","[3, 13, 23, 24, 34, 46, 49, 60]",https://www.linkedin.com/games/queens/?puzzleId=218,Backed into A Corner,DB Game is good,Easy-Medium,8x8,Unique,TRUE,,,,,
12/5,219,"[6, 6, 6, 6, 6, 6, 1, 1, 6, 6, 2, 2, 6, 6, 6, 1, 3, 6, 6, 6, 6, 6, 6, 1, 3, 6, 6, 4, 4, 6, 6, 6, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 6, 0, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 6, 6, 6, 7, 7]","[4, 10, 23, 27, 33, 45, 48, 62]",https://www.linkedin.com/games/queens/?puzzleId=219,Rows and Columns,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
12/6,220,"[1, 1, 1, 0, 0, 0, 8, 8, 8, 8, 1, 3, 3, 0, 9, 8, 8, 8, 8, 8, 3, 3, 3, 0, 9, 8, 8, 8, 8, 8, 3, 9, 9, 9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 5, 9, 9, 9, 9, 9, 9, 9, 2, 9, 5, 9, 9, 9, 9, 9, 7, 9, 2, 9, 5, 9, 9, 9, 6, 9, 7, 9, 2, 2, 5, 5, 4, 9, 6, 9, 7, 7, 2, 2, 5, 5, 4, 9, 6, 6, 7, 7, 2, 2, 5, 5, 4, 4]","[5, 10, 22, 39, 47, 54, 66, 78, 83, 91]",https://www.linkedin.com/games/queens/?puzzleId=220,Growing,DB Game is good,Medium,10x10,Unique,TRUE,,,,,
12/7,221,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 0, 3, 2, 3, 2, 1, 0, 0, 0, 3, 3, 3, 2, 1, 1, 0, 4, 4, 3, 2, 2, 1, 5, 0, 5, 6, 3, 6, 2, 1, 5, 5, 5, 6, 6, 6, 2, 1, 1, 5, 7, 7, 6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]","[7, 9, 21, 27, 38, 42, 52, 56]",https://www.linkedin.com/games/queens/?puzzleId=221,Yes Man,DB Game is good,Medium-Hard,8x8,Unique,TRUE,,,,,
12/8,222,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 0, 0, 1, 1, 4, 4, 2, 2, 3, 3, 0, 5, 5, 4, 2, 2, 3, 3, 5, 5, 5, 5, 2, 2, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 7, 7, 3, 8, 6, 6, 3, 3, 7, 7, 3, 3, 8, 8, 6, 3, 7, 7, 3, 3, 3, 3, 8, 8, 7, 7, 3, 3, 3, 3, 3, 3, 8]","[4, 15, 20, 32, 37, 52, 57, 63, 80]",https://www.linkedin.com/games/queens/?puzzleId=222,Corner Tentacles,DB Game is good,Hard,9x9,Unique,TRUE,,,,,
12/9,223,"[0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 2, 0, 0, 4, 0, 0, 3, 3, 5, 5, 4, 0, 0, 6, 3, 5, 5, 4, 4, 6, 6, 6]","[3, 13, 15, 26, 30, 35, 46]",https://www.linkedin.com/games/queens/?puzzleId=223,Tetris,DB Game is good,1 - Very Easy,7x7,Unique,TRUE,,,,,
12/10,224,"[0, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 2, 2, 2, 2, 2, 8, 8, 0, 2, 2, 3, 2, 2, 2, 2, 8, 0, 3, 3, 3, 2, 1, 1, 2, 8, 0, 2, 2, 2, 2, 1, 2, 2, 8, 0, 5, 2, 6, 2, 2, 2, 8, 8, 7, 5, 5, 2, 2, 2, 8, 8, 8, 7, 5, 7, 7, 2, 4, 4, 8, 8, 7, 7, 7, 7, 7, 4, 4, 4, 4]","[8, 9, 25, 29, 41, 48, 55, 69, 76]",https://www.linkedin.com/games/queens/?puzzleId=224,A Slice of Pizza,DB Game is good,Easy,9x9,Unique,TRUE,,,,,
12/11,225,"[3, 3, 3, 1, 1, 2, 2, 2, 3, 0, 1, 1, 1, 1, 4, 2, 3, 0, 0, 0, 4, 4, 4, 2, 3, 3, 0, 5, 5, 4, 6, 2, 2, 3, 0, 5, 5, 4, 6, 2, 2, 3, 7, 7, 7, 7, 6, 2, 2, 3, 3, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[3, 9, 22, 24, 36, 42, 53, 63]",https://www.linkedin.com/games/queens/?puzzleId=225,Sacred Crown,DB Game is good,Medium,8x8,Unique,TRUE,,,,,
12/12,226,"[5, 5, 5, 5, 5, 5, 8, 8, 8, 5, 5, 5, 5, 2, 5, 5, 5, 8, 5, 5, 5, 5, 2, 3, 3, 3, 8, 5, 2, 2, 2, 2, 3, 8, 8, 8, 5, 5, 4, 0, 0, 3, 8, 8, 8, 5, 5, 4, 0, 0, 3, 8, 8, 8, 5, 4, 4, 6, 0, 3, 8, 7, 8, 5, 1, 6, 6, 7, 7, 7, 7, 8, 1, 1, 6, 6, 8, 8, 8, 8, 8]","[5, 17, 24, 28, 40, 47, 61, 66, 72]",https://www.linkedin.com/games/queens/?puzzleId=226,Different Ls,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
12/13,227,"[7, 7, 7, 7, 7, 7, 1, 1, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 4, 4, 4, 1, 3, 3, 2, 1, 5, 5, 5, 4, 1, 3, 6, 2, 5, 5, 4, 4, 4, 1, 6, 6, 2, 5, 0, 0, 0, 4, 1, 6, 2, 2, 2, 0, 4, 4, 4, 1, 6, 8, 8, 8, 8, 8, 8, 1, 1, 8, 8, 8, 8, 8, 8, 1, 1, 1]","[8, 11, 25, 28, 40, 51, 57, 63, 77]",https://www.linkedin.com/games/queens/?puzzleId=227,December 13th,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
12/14,228,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 5, 3, 1, 1, 1, 1, 1, 0, 5, 5, 3, 3, 3, 1, 4, 4, 0, 0, 5, 3, 1, 1, 1, 4, 4, 0, 0, 0, 1, 1, 1, 1, 1, 4, 0, 2, 0, 0, 6, 8, 1, 1, 4, 2, 2, 2, 6, 6, 8, 8, 8, 4, 7, 2, 7, 4, 6, 8, 4, 4, 4, 7, 7, 7, 4, 4, 4, 4, 4, 4]","[3, 16, 23, 29, 44, 46, 60, 67, 72]",https://www.linkedin.com/games/queens/?puzzleId=228,Similar Treatment,DB Game is good,5 - Medium-Hard,9x9,Unique,TRUE,,,,,
12/15,229,"[0, 0, 1, 1, 1, 2, 2, 2, 2, 0, 8, 8, 8, 1, 2, 1, 4, 2, 0, 0, 0, 8, 1, 1, 1, 4, 2, 5, 6, 6, 8, 8, 8, 7, 4, 2, 5, 6, 3, 3, 3, 8, 7, 4, 2, 5, 6, 3, 7, 8, 8, 7, 4, 2, 5, 6, 3, 7, 7, 7, 7, 4, 2, 4, 6, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 2, 2, 2, 2, 2, 2]","[4, 16, 20, 32, 39, 45, 60, 64, 80]",https://www.linkedin.com/games/queens/?puzzleId=229,One-unit Regions,DB Game is good,6 - Hard,9x9,Unique,TRUE,,,,,
12/16,230,"[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 4, 1, 1, 5, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 6, 1, 4, 1, 1, 1, 1, 1, 6, 1, 4, 7, 7, 7, 1, 1]","[6, 9, 23, 27, 37, 42, 48, 60]",https://www.linkedin.com/games/queens/?puzzleId=230,1 to 7,DB Game is good,1 - Very Easy,8x8,Unique,TRUE,,,,,
12/17,231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 3, 0, 1, 1, 1, 1, 0, 2, 3, 0, 0, 4, 4, 0, 0, 2, 3, 3, 5, 5, 5, 5, 2, 2, 3, 3, 5, 5, 5, 5, 6, 6, 3, 3, 3, 7, 7, 6, 6, 6]","[1, 13, 23, 24, 36, 42, 54, 59]",https://www.linkedin.com/games/queens/?puzzleId=231,Rising Hands,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
12/18,232,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 2, 2, 0, 0, 0, 1, 0, 3, 3, 0, 0, 2, 9, 0, 0, 1, 0, 3, 0, 0, 0, 0, 9, 0, 5, 5, 0, 3, 0, 0, 0, 0, 9, 0, 5, 0, 0, 6, 0, 0, 0, 0, 9, 9, 5, 0, 0, 6, 6, 6, 7, 0, 0, 0, 0, 0, 0, 8, 8, 8, 7, 7, 7, 4, 4, 4, 0, 8, 8, 8, 8, 8, 8, 8, 8, 4, 0]","[9, 17, 24, 31, 48, 55, 60, 73, 86, 92]",https://www.linkedin.com/games/queens/?puzzleId=232,Bike Lane,DB Game is good,2 - Easy,10x10,Unique,TRUE,,,,,
12/19,233,"[6, 6, 6, 8, 8, 8, 8, 8, 8, 2, 2, 6, 3, 3, 8, 8, 8, 8, 6, 2, 6, 6, 3, 3, 8, 8, 8, 6, 6, 6, 6, 3, 3, 3, 8, 8, 5, 4, 4, 6, 3, 3, 3, 3, 8, 5, 5, 5, 5, 3, 3, 3, 0, 8, 5, 7, 5, 5, 3, 3, 1, 0, 0, 7, 7, 5, 3, 3, 1, 1, 0, 0, 7, 5, 5, 5, 5, 5, 1, 1, 0]","[8, 9, 21, 32, 38, 52, 55, 69, 76]",https://www.linkedin.com/games/queens/?puzzleId=233,Speaker,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
12/20,234,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 8, 8, 8, 8, 8, 5, 8, 8, 8, 8, 2, 8, 3, 8, 8, 8, 8, 4, 2, 2, 0, 3, 3, 4, 8, 8, 4, 4, 0, 0, 0, 4, 4, 8, 8, 8, 4, 4, 4, 4, 4, 8, 8, 6, 6, 6, 4, 7, 4, 1, 1, 1, 6, 4, 4, 4, 7, 4, 4, 4, 1, 6, 4, 7, 7, 7, 4, 4, 4, 1]","[7, 9, 23, 29, 40, 51, 55, 71, 75]",https://www.linkedin.com/games/queens/?puzzleId=234,Prayer,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
12/21,235,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 9, 0, 9, 4, 0, 1, 1, 2, 2, 0, 9, 9, 9, 0, 0, 5, 1, 1, 2, 0, 5, 9, 5, 5, 5, 5, 5, 5, 2, 0, 5, 5, 5, 5, 5, 2, 5, 5, 2, 0, 5, 5, 5, 5, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 2, 6, 2, 2, 5, 8, 8, 2, 2, 5, 6, 6, 6, 2, 7, 7, 8, 8, 2, 3, 6, 2, 6, 2, 7, 8, 8, 2, 2, 2, 2, 2, 2, 2]","[6, 14, 28, 32, 49, 53, 67, 71, 85, 90]",https://www.linkedin.com/games/queens/?puzzleId=235,Space Invaders,DB Game is good,4 - Medium,10x10,Unique,TRUE,,,,,
12/22,236,"[2, 2, 1, 1, 1, 1, 8, 8, 8, 6, 2, 2, 1, 1, 1, 1, 1, 8, 6, 6, 2, 1, 1, 4, 8, 8, 8, 6, 6, 3, 3, 5, 4, 4, 8, 8, 6, 3, 3, 7, 5, 5, 4, 4, 8, 6, 3, 0, 7, 7, 5, 5, 8, 8, 6, 6, 0, 0, 7, 7, 6, 6, 6, 6, 6, 6, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[8, 15, 20, 31, 43, 46, 59, 66, 72]",https://www.linkedin.com/games/queens/?puzzleId=236,W's,DB Game is good,6 - Hard,9x9,Unique,TRUE,,,,,
12/23,237,"[0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 3, 2, 2, 2, 4, 0, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 6, 1, 1, 1, 1, 7, 5, 1, 6, 1, 1, 1, 1, 7, 7, 1, 6, 6, 6, 1, 1, 1, 7, 7]","[7, 10, 16, 28, 38, 43, 53, 57]",https://www.linkedin.com/games/queens/?puzzleId=237,Pentomino Corners,DB Game is good,1 - Very Easy,8x8,Unique,TRUE,,,,,
12/24,238,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 8, 8, 8, 8, 4, 1, 0, 8, 8, 8, 8, 8, 8, 4, 1, 5, 8, 8, 8, 8, 8, 8, 8, 1, 5, 8, 8, 8, 8, 8, 8, 8, 1, 5, 8, 8, 8, 8, 8, 8, 8, 6, 5, 7, 8, 8, 8, 8, 8, 8, 6, 5, 7, 8, 8, 8, 8, 3, 3, 6, 5, 5, 5, 5, 6, 6, 6, 6, 6]","[5, 11, 25, 27, 44, 48, 55, 69, 76]",https://www.linkedin.com/games/queens/?puzzleId=238,Void,DB Game is good,2 - Easy,9x9,Unique,TRUE,,,,,
